step_time,reward,total_stopped,total_wait_time
5.0,1.0,0,0.0
10.0,0.968299418337865,0,0.0
15.0,0.604807691263464,0,0.0
20.0,0.450295955989522,1,4.0
25.0,0.21384231554695643,3,16.0
30.0,0.18271794082711454,4,36.0
35.0,0.0767899621254877,5,59.0
40.0,0.2345555440576302,6,87.0
45.0,0.129019637090004,6,117.0
50.0,0.1932565023711556,8,155.0
55.0,0.1009308910885803,8,195.0
60.0,0.1111111111111111,8,235.0
65.0,0.18992486629901406,8,275.0
70.0,0.17695685845047887,8,315.0
75.0,0.0,8,355.0
80.0,0.1111111111111111,8,395.0
85.0,0.18913322173251015,8,435.0
90.0,0.22687548398226395,8,475.0
95.0,0.08849714973628296,8,515.0
100.0,0.0,8,555.0
105.0,0.1111111111111111,8,595.0
110.0,0.18967921724269599,8,635.0
115.0,0.058750221739511305,8,675.0
120.0,0.21534832963397407,8,715.0
125.0,0.26170741122524754,8,755.0
130.0,0.2147362238019489,8,795.0
135.0,0.0952594375113185,8,835.0
140.0,0.0,8,875.0
145.0,0.1111111111111111,8,915.0
150.0,0.19712161529534206,8,955.0
155.0,0.18574980907382166,8,995.0
160.0,0.20959827647262225,9,1039.0
165.0,0.11467588415714153,10,1089.0
170.0,0.07136272120504808,12,1147.0
175.0,0.06817565165553428,13,1211.0
180.0,0.05834081940565336,14,1278.0
185.0,0.0527023264785482,15,1353.0
190.0,0.14589018110770943,16,1433.0
195.0,0.07994761938852935,18,1519.0
200.0,0.0800869889907227,20,1613.0
205.0,0.08170594847005741,20,1713.0
210.0,0.03935228168680137,23,1821.0
215.0,0.07237129033420488,25,1946.0
220.0,0.0694925609044378,26,2076.0
225.0,0.03373366995140582,26,2206.0
230.0,0.03574533715745672,26,2336.0
235.0,0.03516845072395275,26,2466.0
240.0,0.07038885513300024,26,2596.0
245.0,0.033539196581613466,26,2726.0
250.0,0.09995850497017257,26,2856.0
255.0,0.09857056930205657,26,2986.0
260.0,0.0,26,3116.0
265.0,0.0,26,3246.0
270.0,0.0,26,3376.0
275.0,0.036737977923391785,26,3506.0
280.0,0.0,26,3636.0
285.0,0.03414567499321585,26,3766.0
290.0,0.06823969026476802,26,3896.0
295.0,0.03475365965619543,26,4026.0
300.0,0.035202246283775024,26,4156.0
305.0,0.03489588581176411,26,4286.0
310.0,0.08507329981987585,26,4416.0
315.0,0.035452384158714996,26,4546.0
320.0,0.03675850161964443,26,4676.0
325.0,0.06878212316773544,26,4806.0
330.0,0.09703733740348999,26,4936.0
335.0,0.04489649946331927,26,5066.0
340.0,0.0,26,5196.0
345.0,0.058159201954647965,26,5326.0
350.0,0.04721382430556013,26,5456.0
355.0,0.029993967411582365,26,5586.0
360.0,0.02458782185223839,27,5718.0
365.0,0.0322026562288642,28,5855.0
370.0,0.0810128616576251,17,4868.0
375.0,0.179800091889696,4,3152.0
380.0,0.28394335737727777,5,2091.0
385.0,0.1282760174820384,5,1957.0
390.0,0.19165907577723992,9,1827.0
395.0,0.1716568990441782,13,1883.0
400.0,0.07042309054370041,13,1948.0
405.0,0.06513713865279115,13,2013.0
410.0,0.06677752595969046,14,2079.0
415.0,0.2105942851912171,14,2149.0
420.0,0.005261523227726922,16,2225.0
425.0,5.535546261598799e-05,19,2316.0
430.0,0.05000035114007465,19,2411.0
435.0,0.0032814353176466478,19,2506.0
440.0,0.050924791166945475,20,2606.0
445.0,0.03644252841198561,22,2710.0
450.0,0.004597132699102624,22,2820.0
455.0,0.0047647387070573755,25,2942.0
460.0,0.01390594634629945,27,3076.0
465.0,1.5606517996979042e-06,28,3213.0
470.0,0.0,28,3353.0
475.0,0.024589927256825215,20,2778.0
480.0,0.10719862652820036,10,1765.0
485.0,0.2879243005807147,2,594.0
490.0,0.30240548119145944,0,594.0
495.0,0.16596952017971311,7,616.0
500.0,0.051234105807085116,14,671.0
505.0,0.008824121684448375,19,754.0
510.0,0.0003186184459942767,22,857.0
515.0,0.08105375224776297,22,967.0
520.0,0.08140708244465286,22,1077.0
525.0,0.11610920986668359,22,1187.0
530.0,0.039608755385283904,22,1297.0
535.0,0.0,22,1407.0
540.0,0.043478260869565216,22,1517.0
545.0,0.08015247107935153,22,1627.0
550.0,0.11166838917564906,22,1737.0
555.0,0.08075225149691133,22,1847.0
560.0,0.08046157082667725,22,1957.0
565.0,0.05667234642747279,22,2067.0
570.0,1.1734687949466443e-05,23,2180.0
575.0,0.017442242450026093,23,2295.0
580.0,0.0037392764610188023,24,2413.0
585.0,0.0168886185493249,25,2538.0
590.0,0.00026271838414623305,26,2665.0
595.0,0.0,26,2795.0
600.0,0.028867451940395337,20,2577.0
605.0,0.2262469665784189,10,2002.0
610.0,0.3959635735907443,1,1195.0
615.0,0.2697631936709146,4,1202.0
620.0,0.14356167692378338,10,1240.0
625.0,0.013952228259554179,17,1307.0
630.0,0.04275263587861429,21,1406.0
635.0,0.018095349974475445,22,1516.0
640.0,0.038122342697320656,23,1628.0
645.0,0.0,23,1743.0
650.0,0.041666666666666664,23,1858.0
655.0,0.04048014374817781,23,1973.0
660.0,0.09736931831195351,23,2088.0
665.0,0.04353907332053833,23,2203.0
670.0,0.0,23,2318.0
675.0,0.0756678966029188,23,2433.0
680.0,0.03927264359068693,23,2548.0
685.0,0.07923816644449261,23,2663.0
690.0,0.07442740646052223,23,2778.0
695.0,0.015972542801101015,24,2894.0
700.0,0.0022237246886217337,25,3016.0
705.0,0.04889866754994086,16,2509.0
710.0,0.127375036330124,7,1658.0
715.0,0.2550422045655324,0,1055.0
720.0,0.2341913412191032,3,1059.0
725.0,0.027113425751057876,9,1089.0
730.0,0.06316781260858244,14,1149.0
735.0,0.043611795054424134,16,1226.0
740.0,0.02442230795865507,17,1307.0
745.0,8.006251542309141e-05,18,1395.0
750.0,5.079416076582778e-07,18,1485.0
755.0,0.0814611244932995,18,1575.0
760.0,0.16922723662838451,18,1665.0
765.0,0.11176681486815469,18,1755.0
770.0,0.04876539117719727,18,1845.0
775.0,0.0,18,1935.0
780.0,0.09595538077445563,18,2025.0
785.0,0.0,18,2115.0
790.0,0.0,18,2205.0
795.0,0.05263157894736842,18,2295.0
800.0,0.04898302632224544,18,2385.0
805.0,0.09237208450499944,18,2475.0
810.0,0.051165608750383694,18,2565.0
815.0,0.04961972453653023,18,2655.0
820.0,0.0,18,2745.0
825.0,0.09953898333999447,18,2835.0
830.0,0.11665872263579072,18,2925.0
835.0,0.03828319296935136,18,3015.0
840.0,0.05063240666975406,18,3105.0
845.0,0.04751346531207995,18,3195.0
850.0,0.04941820634325659,18,3285.0
855.0,0.07700089743329842,18,3375.0
860.0,0.0,18,3465.0
865.0,0.07321826891871183,18,3555.0
870.0,0.04856161405191931,19,3648.0
875.0,0.03352322923148571,20,3748.0
880.0,0.04040262458556456,23,3859.0
885.0,0.10704621952653005,23,3974.0
890.0,0.07621435756755611,24,4092.0
895.0,0.022215810750505847,26,4217.0
900.0,0.03300017489616746,28,4355.0
905.0,0.018981030133723577,28,4495.0
910.0,0.032838634068538645,28,4635.0
915.0,0.03347439418562567,28,4775.0
920.0,0.0,28,4915.0
925.0,0.03351564417880212,28,5055.0
930.0,0.0,28,5195.0
935.0,0.03131849190806822,28,5335.0
940.0,0.034190556491551,28,5475.0
945.0,0.039992309829443476,19,4796.0
950.0,0.14027646880836012,10,4121.0
955.0,0.25007458097723095,5,3442.0
960.0,0.20186257281272757,6,3457.0
965.0,0.06382698750015418,10,3500.0
970.0,0.05343233018210926,15,3567.0
975.0,0.05428647823559327,17,3650.0
980.0,0.10453910311865974,17,3735.0
985.0,0.14099566472746225,17,3820.0
990.0,0.13927260579485945,17,3905.0
995.0,0.11732766434991429,17,3990.0
1000.0,0.00026963015578752484,18,4076.0
1005.0,0.1386663568780923,18,4166.0
1010.0,0.036229638117119926,19,4257.0
1015.0,0.03099378836938973,21,4358.0
1020.0,0.000188239967414797,23,4469.0
1025.0,0.017763213212439496,23,4584.0
1030.0,0.0019262252973829344,25,4705.0
1035.0,0.0,26,4835.0
1040.0,0.0634226332793463,20,4077.0
1045.0,0.16237908940517648,12,2969.0
1050.0,0.30104406820231533,2,1756.0
1055.0,0.2576360344797395,3,1760.0
1060.0,0.07966393743822653,9,1790.0
1065.0,0.10592845587798783,15,1850.0
1070.0,0.055596097054250886,17,1935.0
1075.0,0.050893261235825715,17,2020.0
1080.0,0.0,17,2105.0
1085.0,0.0,17,2190.0
1090.0,0.0530069258895495,17,2275.0
1095.0,0.05447789866860771,17,2360.0
1100.0,0.05132203127157725,17,2445.0
1105.0,0.05249336335024282,17,2530.0
1110.0,0.05555555555555555,17,2615.0
1115.0,0.10298193134993103,17,2700.0
1120.0,0.0,17,2785.0
1125.0,0.05490838625482148,17,2870.0
1130.0,0.09915247399788739,17,2955.0
1135.0,0.08925382053364572,17,3040.0
1140.0,0.0,17,3125.0
1145.0,0.05300472394601292,17,3210.0
1150.0,0.11257497317448402,17,3295.0
1155.0,0.06666193108201232,18,3384.0
1160.0,0.1345953400970571,20,3480.0
1165.0,0.04274594928016726,21,3584.0
1170.0,0.03926165007501348,24,3700.0
1175.0,0.002557985651242809,24,3820.0
1180.0,0.03602341990281301,25,3944.0
1185.0,0.0006110046785498554,25,4069.0
1190.0,0.036410603784938114,26,4198.0
1195.0,0.02890584402643911,26,4328.0
1200.0,0.030474991378074447,28,4464.0
1205.0,0.033095939541822626,28,4604.0
1210.0,0.03194487022595101,29,4749.0
1215.0,0.08878918677263659,29,4894.0
1220.0,0.030996646838426532,29,5039.0
1225.0,0.0,29,5184.0
1230.0,0.0,29,5329.0
1235.0,0.0,29,5474.0
1240.0,0.0,29,5619.0
1245.0,0.0,29,5764.0
1250.0,0.0,29,5909.0
1255.0,0.0,29,6054.0
1260.0,0.0,29,6199.0
1265.0,0.0,29,6344.0
1270.0,0.11587335271695434,17,5360.0
1275.0,0.24645973859892334,4,3858.0
1280.0,0.2206961912214962,5,2730.0
1285.0,0.08638947372261675,5,2663.0
1290.0,0.019145481265460302,7,2669.0
1295.0,0.14124951085093293,12,2724.0
1300.0,0.1371618240432977,12,2784.0
1305.0,0.15526686724279068,12,2844.0
1310.0,0.12877107980606364,12,2904.0
1315.0,0.1381205596197435,12,2964.0
1320.0,0.22258022621349882,12,3024.0
1325.0,0.11370742073031724,12,3084.0
1330.0,0.050806366222477375,13,3148.0
1335.0,0.00016313991456072042,14,3214.0
1340.0,0.0,14,3284.0
1345.0,0.06521213609472218,14,3354.0
1350.0,0.09745477942839602,14,3424.0
1355.0,0.1066810235489209,15,3497.0
1360.0,0.07013226124947952,16,3573.0
1365.0,0.10187666120250807,17,3657.0
1370.0,0.052472115978301766,17,3742.0
1375.0,0.0,17,3827.0
1380.0,0.10175823238167842,17,3912.0
1385.0,0.09907184630427061,17,3997.0
1390.0,0.0,17,4082.0
1395.0,0.05292128027258924,17,4167.0
1400.0,0.0811889587572562,17,4252.0
1405.0,0.048338892774977674,19,4344.0
1410.0,0.043786017376451,20,4444.0
1415.0,0.040769910866683114,22,4550.0
1420.0,0.04175241318506839,23,4661.0
1425.0,0.0587832055042684,23,4776.0
1430.0,0.0003332318409884725,25,4897.0
1435.0,7.520978780353945e-05,27,5028.0
1440.0,0.013410283452213833,28,5164.0
1445.0,1.7405742723617559e-06,29,5307.0
1450.0,0.0,29,5452.0
1455.0,0.0,29,5597.0
1460.0,0.0,29,5742.0
1465.0,0.029728692880106135,29,5887.0
1470.0,0.06311989653159544,29,6032.0
1475.0,0.03155316888813016,29,6177.0
1480.0,0.05614998041440412,29,6322.0
1485.0,0.04430506705819771,30,6468.0
1490.0,0.0005613432665925019,31,6619.0
1495.0,0.0,32,6778.0
1500.0,0.0,32,6938.0
1505.0,0.0,32,7098.0
1510.0,0.0,32,7258.0
1515.0,0.030011762007505573,32,7418.0
1520.0,1.8391378918553053e-05,33,7580.0
1525.0,0.0,33,7745.0
1530.0,0.027340152640168657,33,7910.0
1535.0,0.054406165441076765,33,8075.0
1540.0,0.057450728136270814,35,8246.0
1545.0,0.0001667748457302841,38,8426.0
1550.0,0.04678909669740205,38,8616.0
1555.0,0.010828708699986712,38,8806.0
1560.0,2.3966024116213472e-05,41,9007.0
1565.0,0.0,41,9212.0
1570.0,0.023809523809523808,41,9417.0
1575.0,0.06481471569078513,41,9622.0
1580.0,0.04432477411440159,41,9827.0
1585.0,0.023809523809523808,41,10032.0
1590.0,0.02287092373173382,41,10237.0
1595.0,0.0,41,10442.0
1600.0,0.0,41,10647.0
1605.0,0.0,41,10852.0
1610.0,0.0,41,11057.0
1615.0,0.0,41,11262.0
1620.0,0.0,41,11467.0
1625.0,0.0,41,11672.0
1630.0,0.0,41,11877.0
1635.0,0.0,41,12082.0
1640.0,0.0,41,12287.0
1645.0,0.0,41,12492.0
1650.0,0.0,41,12697.0
1655.0,0.0,41,12902.0
1660.0,0.0,41,13107.0
1665.0,0.04429007097901575,41,13312.0
1670.0,0.045895682109267345,41,13517.0
1675.0,0.04378006677141127,41,13722.0
1680.0,0.043575999773491275,41,13927.0
1685.0,0.06296514737845135,30,11732.0
1690.0,0.15619471019268433,15,9404.0
1695.0,0.17849369943766774,11,7849.0
1700.0,0.11868251729173594,9,7729.0
1705.0,0.05583375230779807,16,7789.0
1710.0,0.01827940120232859,21,7886.0
1715.0,0.03518058471222663,25,7998.0
1720.0,9.875891836803925e-05,29,8140.0
1725.0,1.9336084560762865e-06,29,8285.0
1730.0,0.0,29,8430.0
1735.0,0.06271708331252111,29,8575.0
1740.0,0.05068806422969804,29,8720.0
1745.0,0.06017804293520744,29,8865.0
1750.0,0.0,29,9010.0
1755.0,0.03264863220227552,29,9155.0
1760.0,0.027270074547376934,29,9300.0
1765.0,0.03181902906417713,29,9445.0
1770.0,0.0,29,9590.0
1775.0,0.03086296280834307,29,9735.0
1780.0,0.0,29,9880.0
1785.0,0.0,29,10025.0
1790.0,0.0,29,10170.0
1795.0,0.0,29,10315.0
1800.0,0.0,29,10460.0
1805.0,0.032719658591556934,29,10605.0
1810.0,0.030551644324957713,29,10750.0
1815.0,0.031631188047680676,29,10895.0
1820.0,0.06402612877025937,29,11040.0
1825.0,0.06226044281393732,29,11185.0
1830.0,0.06314090246221132,29,11330.0
1835.0,0.08144369181488684,29,11475.0
1840.0,0.08119648045751018,29,11620.0
1845.0,0.032904117100533196,29,11765.0
1850.0,0.0,29,11910.0
1855.0,0.0,29,12055.0
1860.0,0.0,29,12200.0
1865.0,0.0,29,12345.0
1870.0,0.0,29,12490.0
1875.0,0.0,29,12635.0
1880.0,0.0,29,12780.0
1885.0,0.0,29,12925.0
1890.0,0.0316330701790302,29,13070.0
1895.0,0.03141156166276973,29,13215.0
1900.0,0.0307263153997032,29,13360.0
1905.0,0.0,29,13505.0
1910.0,0.033213741342210494,29,13650.0
1915.0,0.061858329782281854,29,13795.0
1920.0,0.08875141638323222,29,13940.0
1925.0,0.053478507748756746,29,14085.0
1930.0,0.032635086632512036,29,14230.0
1935.0,0.0,29,14375.0
1940.0,0.029523014738579902,29,14520.0
1945.0,0.05972164832326504,29,14665.0
1950.0,0.08974586978015074,29,14810.0
1955.0,0.08179551742188151,29,14955.0
1960.0,0.032704547773378966,30,15102.0
1965.0,0.005775895239487996,31,15257.0
1970.0,0.030303030303030304,32,15416.0
1975.0,0.02884991307793338,32,15576.0
1980.0,0.03418357937074692,33,15741.0
1985.0,0.0688605209648537,34,15910.0
1990.0,0.04429397494913196,24,13538.0
1995.0,0.1268573256875903,12,11640.0
2000.0,0.1489813700958265,7,9969.0
2005.0,0.11352394955058732,9,10000.0
2010.0,0.12208243884621697,13,10055.0
2015.0,0.07296818910462485,16,10133.0
2020.0,0.007055902474152995,28,10247.0
2025.0,0.03148515628970832,31,10398.0
2030.0,0.052785013912182974,31,10553.0
2035.0,0.05745695945427005,32,10711.0
2040.0,0.012475739539994148,34,10877.0
2045.0,3.5740053752159096e-05,35,11049.0
2050.0,0.0,35,11224.0
2055.0,0.0,35,11399.0
2060.0,0.0,35,11574.0
2065.0,0.0,35,11749.0
2070.0,0.0,35,11924.0
2075.0,0.0,35,12099.0
2080.0,0.0,35,12274.0
2085.0,0.0,35,12449.0
2090.0,0.0,35,12624.0
2095.0,2.0022471125690723e-07,35,12799.0
2100.0,0.026901603241393415,35,12974.0
2105.0,0.026326903280990906,35,13149.0
2110.0,0.020119855415995574,36,13325.0
2115.0,1.2882720380260941e-05,37,13508.0
2120.0,0.0,37,13693.0
2125.0,0.02480842664508212,37,13878.0
2130.0,0.017915648895370843,38,14064.0
2135.0,4.954240652866654e-05,39,14256.0
2140.0,0.0,39,14451.0
2145.0,0.046622716631398484,39,14646.0
2150.0,0.028467114304400416,39,14841.0
2155.0,0.0,39,15036.0
2160.0,0.051426983687519426,39,15231.0
2165.0,0.08319709806767688,39,15426.0
2170.0,0.07245070063582233,39,15621.0
2175.0,0.023502279711328837,39,15816.0
2180.0,0.025,39,16011.0
2185.0,0.023700958099294074,39,16206.0
2190.0,0.024917685433306497,39,16401.0
2195.0,0.025,39,16596.0
2200.0,0.024694963841127234,39,16791.0
2205.0,0.04291161295722159,39,16986.0
2210.0,0.07579588849073321,39,17181.0
2215.0,0.04610369868599803,28,14995.0
2220.0,0.10543942432168601,15,13056.0
2225.0,0.1371206084986483,12,11507.0
2230.0,0.09640387103363054,10,11546.0
2235.0,0.06750787152924793,15,11588.0
2240.0,0.01781543702646736,20,11670.0
2245.0,0.001995635148255971,26,11783.0
2250.0,6.4473877704244e-05,29,11927.0
2255.0,1.0830473279447548e-06,29,12072.0
2260.0,0.03028195990194698,29,12217.0
2265.0,0.06073932396930991,29,12362.0
2270.0,0.06200585793427793,29,12507.0
2275.0,0.0608836186496157,29,12652.0
2280.0,0.08980616467783686,29,12797.0
2285.0,0.06350202916530691,29,12942.0
2290.0,0.06113410647706614,29,13087.0
2295.0,0.0896522297220587,29,13232.0
2300.0,0.05775072152229302,29,13377.0
2305.0,0.03298480958068455,29,13522.0
2310.0,0.032522269723057134,29,13667.0
2315.0,0.022429578505333295,29,13812.0
2320.0,0.03288265773556993,29,13957.0
2325.0,0.04931042070466401,29,14102.0
2330.0,0.048596805639773775,30,14250.0
2335.0,0.0009842525921782194,31,14402.0
2340.0,3.5912603363805816e-06,32,14561.0
2345.0,0.030157039526986573,32,14721.0
2350.0,0.032227232237681966,32,14881.0
2355.0,0.04118102778757224,33,15046.0
2360.0,0.03068882099644328,34,15214.0
2365.0,0.002088108968236373,35,15387.0
2370.0,0.025529239006317893,36,15566.0
2375.0,0.00040644719457780357,36,15746.0
2380.0,7.430903562607565e-07,37,15931.0
2385.0,0.0,37,16116.0
2390.0,0.0,37,16301.0
2395.0,0.0,37,16486.0
