step_time,reward,total_stopped,total_wait_time
4550.0,39,37,6312.0
4560.0,42,39,6693.0
4570.0,39,39,7083.0
4580.0,37,39,7473.0
4590.0,41,39,7863.0
4600.0,38,39,8253.0
4610.0,37,39,8643.0
4620.0,39,39,9033.0
4630.0,39,39,9423.0
4640.0,39,39,9813.0
4650.0,39,39,10203.0
4660.0,40,39,10593.0
4670.0,41,40,10987.0
4680.0,39,40,11387.0
4690.0,40,40,11787.0
4700.0,43,40,12187.0
4710.0,39,40,12587.0
4720.0,39,40,12987.0
4730.0,41,40,13387.0
4740.0,41,40,13787.0
4750.0,39,40,14187.0
4760.0,40,40,14587.0
4770.0,40,40,14987.0
4780.0,40,40,15387.0
4790.0,40,40,15787.0
4800.0,40,40,16187.0
4810.0,41,40,16587.0
4820.0,43,42,16995.0
4830.0,45,44,17425.0
4840.0,45,45,17874.0
4850.0,45,45,18324.0
4860.0,47,46,18777.0
4870.0,49,47,19242.0
4880.0,45,47,19712.0
4890.0,47,47,20182.0
4900.0,46,47,20652.0
4910.0,47,47,21122.0
4920.0,46,47,21592.0
4930.0,48,48,22063.0
4940.0,48,48,22543.0
4950.0,48,48,23023.0
4960.0,48,48,23503.0
4970.0,48,48,23983.0
4980.0,34,18,18681.0
4990.0,21,10,12456.0
5000.0,32,24,12610.0
5010.0,34,31,12876.0
5020.0,35,35,13223.0
5030.0,34,35,13573.0
5040.0,34,35,13923.0
5050.0,35,35,14273.0
5060.0,36,35,14623.0
5070.0,35,35,14973.0
5080.0,35,35,15323.0
5090.0,34,35,15673.0
5100.0,35,35,16023.0
5110.0,36,35,16373.0
5120.0,34,35,16723.0
5130.0,36,35,17073.0
5140.0,35,35,17423.0
5150.0,35,35,17773.0
5160.0,35,35,18123.0
5170.0,37,35,18473.0
5180.0,37,35,18823.0
5190.0,34,35,19173.0
5200.0,34,35,19523.0
5210.0,35,35,19873.0
5220.0,35,35,20223.0
5230.0,35,35,20573.0
5240.0,35,35,20923.0
5250.0,35,35,21273.0
5260.0,35,35,21623.0
5270.0,36,35,21973.0
5280.0,35,35,22323.0
5290.0,35,35,22673.0
5300.0,34,35,23023.0
5310.0,35,35,23373.0
5320.0,37,35,23723.0
5330.0,36,36,24074.0
5340.0,38,39,24456.0
5350.0,40,39,24846.0
5360.0,24,12,15567.0
5370.0,17,5,10481.0
5380.0,29,15,10219.0
5390.0,36,31,10467.0
5400.0,37,36,10814.0
5410.0,38,37,11181.0
5420.0,39,39,11559.0
5430.0,39,39,11949.0
5440.0,39,39,12339.0
5450.0,39,39,12729.0
5460.0,39,39,13119.0
5470.0,39,39,13509.0
5480.0,39,39,13899.0
5490.0,40,39,14289.0
5500.0,25,12,10771.0
5510.0,15,7,8191.0
5520.0,18,8,8244.0
5530.0,27,20,8392.0
5540.0,24,26,8644.0
5550.0,25,26,8904.0
5560.0,27,26,9164.0
5570.0,27,27,9434.0
5580.0,29,27,9704.0
5590.0,32,29,9988.0
5600.0,32,32,10299.0
5610.0,33,32,10619.0
5620.0,34,32,10939.0
5630.0,30,32,11259.0
5640.0,33,32,11579.0
5650.0,29,32,11899.0
5660.0,34,32,12219.0
5670.0,30,32,12539.0
5680.0,32,32,12859.0
5690.0,33,32,13179.0
5700.0,33,32,13499.0
5710.0,31,32,13819.0
5720.0,31,32,14139.0
5730.0,32,32,14459.0
5740.0,30,32,14779.0
5750.0,32,32,15099.0
5760.0,33,32,15419.0
5770.0,33,32,15739.0
5780.0,19,13,12301.0
5790.0,14,4,6748.0
5800.0,16,7,6480.0
5810.0,26,19,6617.0
5820.0,26,26,6865.0
5830.0,26,26,7125.0
5840.0,26,26,7385.0
5850.0,28,26,7645.0
5860.0,25,26,7905.0
5870.0,26,26,8165.0
5880.0,27,26,8425.0
5890.0,27,26,8685.0
5900.0,27,26,8945.0
5910.0,24,26,9205.0
5920.0,28,26,9465.0
5930.0,26,26,9725.0
5940.0,24,26,9985.0
5950.0,26,26,10245.0
5960.0,26,26,10505.0
5970.0,28,26,10765.0
5980.0,28,28,11036.0
5990.0,32,28,11316.0
6000.0,34,32,11617.0
6010.0,34,34,11950.0
6020.0,34,34,12290.0
6030.0,35,34,12630.0
6040.0,33,34,12970.0
6050.0,34,34,13310.0
6060.0,34,34,13650.0
6070.0,36,34,13990.0
6080.0,33,34,14330.0
6090.0,34,34,14670.0
6100.0,35,34,15010.0
6110.0,33,34,15350.0
6120.0,35,34,15690.0
6130.0,32,34,16030.0
6140.0,36,34,16370.0
6150.0,31,34,16710.0
6160.0,34,34,17050.0
6170.0,34,34,17390.0
6180.0,17,11,10404.0
6190.0,11,4,7626.0
6200.0,20,10,7698.0
6210.0,26,23,7873.0
6220.0,29,26,8129.0
6230.0,26,26,8389.0
6240.0,17,11,4965.0
6250.0,13,1,2620.0
6260.0,21,8,2602.0
6270.0,26,22,2764.0
6280.0,28,28,3031.0
6290.0,28,28,3311.0
6300.0,28,28,3591.0
6310.0,31,28,3871.0
6320.0,29,28,4151.0
6330.0,25,28,4431.0
6340.0,29,28,4711.0
6350.0,29,28,4991.0
6360.0,26,28,5271.0
6370.0,29,28,5551.0
6380.0,27,28,5831.0
6390.0,28,28,6111.0
6400.0,28,28,6391.0
6410.0,28,28,6671.0
6420.0,28,28,6951.0
6430.0,31,28,7231.0
6440.0,33,31,7531.0
6450.0,34,33,7860.0
6460.0,37,34,8195.0
6470.0,40,38,8554.0
6480.0,40,40,8944.0
6490.0,39,40,9344.0
6500.0,40,40,9744.0
6510.0,40,40,10144.0
6520.0,41,40,10544.0
6530.0,40,40,10944.0
6540.0,38,40,11344.0
6550.0,40,40,11744.0
6560.0,42,40,12144.0
6570.0,40,40,12544.0
6580.0,40,40,12944.0
6590.0,41,40,13344.0
6600.0,41,40,13744.0
6610.0,41,41,14145.0
6620.0,44,44,14564.0
6630.0,45,44,15004.0
6640.0,45,45,15454.0
6650.0,47,45,15904.0
6660.0,45,45,16354.0
6670.0,45,45,16804.0
6680.0,44,45,17254.0
6690.0,45,45,17704.0
6700.0,45,45,18154.0
6710.0,45,45,18604.0
6720.0,45,45,19054.0
6730.0,45,45,19504.0
6740.0,46,45,19954.0
6750.0,44,45,20404.0
6760.0,47,45,20854.0
6770.0,46,45,21304.0
6780.0,45,47,21765.0
6790.0,47,47,22235.0
6800.0,47,47,22705.0
6810.0,47,47,23175.0
6820.0,48,47,23645.0
6830.0,47,47,24115.0
6840.0,47,47,24585.0
6850.0,50,47,25055.0
6860.0,45,47,25525.0
6870.0,47,47,25995.0
6880.0,46,47,26465.0
6890.0,48,47,26935.0
6900.0,46,47,27405.0
6910.0,48,47,27875.0
6920.0,46,47,28345.0
6930.0,46,47,28815.0
6940.0,47,47,29285.0
6950.0,47,47,29755.0
6960.0,47,47,30225.0
6970.0,49,47,30695.0
6980.0,46,47,31165.0
6990.0,48,47,31635.0
7000.0,47,47,32105.0
7010.0,48,47,32575.0
7020.0,47,47,33045.0
7030.0,46,47,33515.0
7040.0,47,47,33985.0
7050.0,50,47,34455.0
7060.0,46,47,34925.0
7070.0,45,47,35395.0
7080.0,47,47,35865.0
7090.0,49,47,36335.0
7100.0,48,48,36813.0
7110.0,49,49,37303.0
7120.0,49,49,37793.0
7130.0,50,50,38288.0
7140.0,50,50,38788.0
7150.0,50,50,39288.0
7160.0,51,50,39788.0
7170.0,49,50,40288.0
7180.0,51,50,40788.0
7190.0,49,50,41288.0
7200.0,50,50,41788.0
7210.0,50,50,42288.0
7220.0,51,50,42788.0
7230.0,49,50,43288.0
7240.0,48,50,43788.0
7250.0,51,50,44288.0
7260.0,49,50,44788.0
7270.0,50,50,45288.0
7280.0,50,50,45788.0
7290.0,50,50,46288.0
7300.0,50,50,46788.0
7310.0,50,50,47288.0
7320.0,51,50,47788.0
7330.0,49,50,48288.0
7340.0,50,50,48788.0
7350.0,50,50,49288.0
7360.0,50,50,49788.0
7370.0,50,50,50288.0
7380.0,50,50,50788.0
7390.0,51,50,51288.0
7400.0,49,50,51788.0
7410.0,51,50,52288.0
7420.0,49,50,52788.0
7430.0,51,50,53288.0
7440.0,49,50,53788.0
7450.0,48,50,54288.0
7460.0,52,50,54788.0
7470.0,48,50,55288.0
7480.0,50,50,55788.0
7490.0,51,50,56288.0
7500.0,50,50,56788.0
7510.0,49,50,57288.0
7520.0,50,50,57788.0
7530.0,33,19,45421.0
7540.0,20,9,28816.0
7550.0,39,21,28959.0
7560.0,50,41,29280.0
7570.0,50,50,29769.0
7580.0,52,50,30269.0
7590.0,50,50,30769.0
7600.0,48,50,31269.0
7610.0,50,50,31769.0
7620.0,51,50,32269.0
7630.0,49,50,32769.0
7640.0,50,50,33269.0
7650.0,50,50,33769.0
7660.0,33,20,23205.0
7670.0,19,7,18239.0
7680.0,29,19,18062.0
7690.0,34,29,18306.0
7700.0,34,34,18641.0
7710.0,34,34,18981.0
7720.0,34,34,19321.0
7730.0,35,34,19661.0
7740.0,36,34,20001.0
7750.0,36,36,20357.0
7760.0,40,38,20729.0
7770.0,40,40,21119.0
7780.0,42,41,21523.0
7790.0,43,42,21940.0
7800.0,44,42,22360.0
7810.0,40,42,22780.0
7820.0,44,43,23204.0
7830.0,45,45,23645.0
7840.0,45,45,24095.0
7850.0,46,46,24548.0
7860.0,49,48,25015.0
7870.0,49,49,25504.0
7880.0,50,49,25994.0
7890.0,48,49,26484.0
7900.0,49,49,26974.0
7910.0,49,49,27464.0
7920.0,49,49,27954.0
7930.0,49,49,28444.0
7940.0,49,49,28934.0
7950.0,49,49,29424.0
7960.0,49,49,29914.0
7970.0,50,49,30404.0
7980.0,49,49,30894.0
7990.0,49,49,31384.0
8000.0,48,49,31874.0
8010.0,52,49,32364.0
8020.0,46,49,32854.0
8030.0,48,49,33344.0
8040.0,51,49,33834.0
8050.0,50,49,34324.0
8060.0,47,49,34814.0
8070.0,48,49,35304.0
8080.0,47,49,35794.0
8090.0,50,49,36284.0
8100.0,49,50,36778.0
8110.0,50,50,37278.0
8120.0,51,50,37778.0
8130.0,51,50,38278.0
8140.0,50,50,38778.0
8150.0,49,50,39278.0
8160.0,50,50,39778.0
8170.0,50,50,40278.0
8180.0,50,50,40778.0
8190.0,51,50,41278.0
8200.0,51,50,41778.0
8210.0,50,50,42278.0
8220.0,48,50,42778.0
8230.0,49,50,43278.0
8240.0,50,50,43778.0
8250.0,49,50,44278.0
8260.0,50,50,44778.0
8270.0,50,50,45278.0
8280.0,50,50,45778.0
8290.0,50,50,46278.0
8300.0,50,50,46778.0
8310.0,50,50,47278.0
8320.0,50,50,47778.0
8330.0,50,50,48278.0
8340.0,50,50,48778.0
8350.0,50,50,49278.0
8360.0,50,50,49778.0
8370.0,52,50,50278.0
8380.0,49,50,50778.0
8390.0,49,50,51278.0
8400.0,51,50,51778.0
8410.0,50,50,52278.0
8420.0,52,50,52778.0
8430.0,46,50,53278.0
8440.0,50,50,53778.0
8450.0,50,50,54278.0
8460.0,50,50,54778.0
8470.0,50,50,55278.0
8480.0,51,50,55778.0
8490.0,51,50,56278.0
8500.0,48,50,56778.0
8510.0,48,50,57278.0
8520.0,50,50,57778.0
8530.0,53,50,58278.0
8540.0,39,24,47334.0
8550.0,28,13,37376.0
8560.0,37,19,36677.0
8570.0,48,43,36991.0
8580.0,50,50,37482.0
8590.0,50,50,37982.0
8600.0,50,50,38482.0
8610.0,50,50,38982.0
8620.0,50,50,39482.0
8630.0,50,50,39982.0
8640.0,50,50,40482.0
8650.0,50,50,40982.0
8660.0,50,50,41482.0
8670.0,50,50,41982.0
8680.0,35,20,31608.0
8690.0,27,11,26080.0
8700.0,40,21,26223.0
8710.0,49,44,26546.0
8720.0,48,48,27017.0
8730.0,49,48,27497.0
8740.0,46,48,27977.0
8750.0,48,48,28457.0
8760.0,48,48,28937.0
8770.0,48,48,29417.0
8780.0,48,48,29897.0
8790.0,48,48,30377.0
8800.0,48,48,30857.0
8810.0,48,48,31337.0
8820.0,48,48,31817.0
8830.0,48,48,32297.0
8840.0,48,48,32777.0
8850.0,48,48,33257.0
8860.0,48,48,33737.0
8870.0,48,48,34217.0
8880.0,48,48,34697.0
8890.0,49,48,35177.0
8900.0,48,48,35657.0
8910.0,49,48,36137.0
8920.0,48,48,36617.0
8930.0,48,48,37097.0
8940.0,48,48,37577.0
8950.0,48,48,38057.0
8960.0,48,48,38537.0
8970.0,48,48,39017.0
8980.0,48,48,39497.0
8990.0,50,49,39984.0
9000.0,33,20,33519.0
9010.0,28,13,30227.0
9020.0,38,23,30110.0
9030.0,48,39,30409.0
9040.0,51,50,30882.0
9050.0,51,50,31382.0
9060.0,49,50,31882.0
9070.0,51,50,32382.0
9080.0,51,50,32882.0
9090.0,48,50,33382.0
9100.0,51,50,33882.0
9110.0,50,50,34382.0
9120.0,50,50,34882.0
9130.0,49,50,35382.0
9140.0,52,50,35882.0
9150.0,34,22,29214.0
9160.0,20,8,25771.0
9170.0,32,22,25652.0
9180.0,40,33,25938.0
9190.0,37,38,26309.0
9200.0,39,38,26689.0
9210.0,37,38,27069.0
9220.0,37,38,27449.0
9230.0,38,38,27829.0
9240.0,38,38,28209.0
9250.0,38,38,28589.0
9260.0,40,38,28969.0
9270.0,41,38,29349.0
9280.0,37,38,29729.0
9290.0,37,38,30109.0
9300.0,38,38,30489.0
9310.0,38,38,30869.0
9320.0,38,38,31249.0
9330.0,38,38,31629.0
9340.0,38,38,32009.0
9350.0,38,38,32389.0
9360.0,38,38,32769.0
9370.0,38,38,33149.0
9380.0,38,38,33529.0
9390.0,38,38,33909.0
9400.0,22,12,27547.0
9410.0,15,10,25019.0
9420.0,20,12,24890.0
9430.0,27,20,25052.0
9440.0,27,27,25306.0
9450.0,29,29,25583.0
9460.0,29,29,25873.0
9470.0,32,29,26163.0
9480.0,33,32,26470.0
9490.0,35,33,26799.0
9500.0,35,35,27145.0
9510.0,35,35,27495.0
9520.0,36,35,27845.0
9530.0,36,35,28195.0
9540.0,33,35,28545.0
9550.0,36,35,28895.0
9560.0,35,35,29245.0
9570.0,37,35,29595.0
9580.0,35,35,29945.0
9590.0,35,35,30295.0
9600.0,35,35,30645.0
9610.0,34,35,30995.0
9620.0,36,35,31345.0
9630.0,36,36,31702.0
9640.0,39,37,32064.0
9650.0,40,39,32448.0
9660.0,25,12,26805.0
9670.0,8,8,24897.0
9680.0,21,13,25005.0
9690.0,26,19,25165.0
9700.0,29,26,25413.0
9710.0,29,29,25692.0
9720.0,29,29,25982.0
9730.0,30,29,26272.0
9740.0,31,29,26562.0
9750.0,30,31,26861.0
9760.0,18,12,22277.0
9770.0,9,4,14939.0
9780.0,21,8,14991.0
9790.0,26,20,15133.0
9800.0,26,26,15383.0
9810.0,27,26,15643.0
9820.0,26,26,15903.0
9830.0,28,26,16163.0
9840.0,27,26,16423.0
9850.0,24,26,16683.0
9860.0,28,26,16943.0
9870.0,25,26,17203.0
9880.0,28,26,17463.0
9890.0,24,26,17723.0
9900.0,26,26,17983.0
9910.0,27,26,18243.0
9920.0,25,26,18503.0
9930.0,26,26,18763.0
9940.0,27,26,19023.0
9950.0,28,27,19291.0
9960.0,29,28,19568.0
9970.0,29,29,19850.0
9980.0,30,29,20140.0
9990.0,32,30,20431.0
10000.0,35,33,20745.0
10010.0,31,33,21075.0
10020.0,34,33,21405.0
10030.0,33,33,21735.0
10040.0,32,33,22065.0
10050.0,34,33,22395.0
10060.0,32,33,22725.0
10070.0,32,33,23055.0
10080.0,35,33,23385.0
10090.0,30,33,23715.0
